,Unit.UnitI,Unit.Taxon,Unit.Quali,Unit.Qua_1,Unit.Qua_2,Unit.Qua_3,Unit.Qua_4,Unit.Qua_5,Unit.Repor,Taxon.ID,Taxon.Scie,Taxon.Finn,Taxon.Engl,Taxon.Swed,Unit.NameA,Unit.Abund,Unit.Inter,Unit.Int_1,Unit.Recor,Unit.Detai,Unit.TypeS,Unit.Det,Unit.Sex,Unit.LifeS,Unit.Nativ,Unit.Breed,Unit.Indiv,Unit.Invas,Unit.Notes,Unit.Annot,Unit.Media,Gathering.,Gatherin_1,Gatherin_2,Gatherin_3,Gatherin_4,Gatherin_5,Gatherin_6,Gatherin_7,Gatherin_8,Gatherin_9,Gatherin10,Gatherin11,Gatherin12,Gatherin13,Gatherin14,Gatherin15,Gatherin16,Gatherin17,Gatherin18,Gatherin19,Gatherin20,Gatherin21,Gatherin22,Gatherin23,Gatherin24,Gatherin25,Gatherin26,Gatherin27,Gatherin28,Gatherin29,Gatherin30,Gatherin31,Gatherin32,Gatherin33,Gatherin34,Gatherin35,Gatherin36,Gatherin37,Gatherin38,Gatherin39,Gatherin40,Gatherin41,Gatherin42,Gatherin43,Gatherin44,Gatherin45,Gatherin46,Gatherin47,Gatherin48,Gatherin49,Gatherin50,Gatherin51,Gatherin52,Gatherin53,Gatherin54,Gatherin55,Gatherin56,Document.D,Document_1,Document_2,Document_3,Document.P,Document.C,Document.Q,Document_4,Document_5,Document_6,Document.S,Document.N,Document.K,Document.F,Document.L,Document_7,Document.M,Document_8,Document_9,B4,B2,B5,B3,B6,B7,B16,B17,B14,B15,B12,B13,B10,B11,B19,B8,B9,B18,B1
21,http://tun.fi/KE.67/1058033#Unit,SAXRUB,NA,NA,NA,RELIABLE,COLLECTION_QUALITY_RATING,NA,NA,http://tun.fi/MX.32949,Saxicola rubetra,pensastasku,Whinchat,buskskvätta,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,NA,MALE,ADULT,NA,FALSE,http://tun.fi/A.1FDAF20CFBEB9D717ACDEA18F9288BB7,NA,,0,0,http://tun.fi/KE.67/1058033#Gathering,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/21/1985,8/21/1985,6,NA,1985-08-21 [6],,60.198329,60.199255,24.818758,24.820501,60.198792,24.819629,6678300,6678400,3379200,3379300,6675497.00,6675597.00,379079.00,379179.00,667,337,6678,3379,1900,1980,1985,8,21,233,233,100,REPORTED_VALUE,Suomi,Uusimaa (U),Espoo,COORDINATES,COORDINATES,COORDINATES,NA,FINLAND,ESPOO,,UUSIMAA,,,0,http://tun.fi/KE.67/1058033,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,NA,NA,NA,http://tun.fi/KE.67,NA,NA,NA,NA,,NA,NA,0,8039,65,211,21,-87,298,220,102,32,31,643,78,159,-47,133,145,-16,197,52
22,http://tun.fi/KE.67/1064684#Unit,SAXRUB,NA,NA,NA,RELIABLE,COLLECTION_QUALITY_RATING,NA,NA,http://tun.fi/MX.32949,Saxicola rubetra,pensastasku,Whinchat,buskskvätta,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,NA,,JUVENILE,NA,TRUE,http://tun.fi/A.6FE262CBB3231BD837A42C83C3AD6A8D,NA,,0,0,http://tun.fi/KE.67/1064684#Gathering,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/17/1986,6/17/1986,NA,NA,6/17/1986,,60.528337,60.529294,22.348317,22.350004,60.528816,22.34916,6722100,6722200,3244900,3245000,6719278.00,6719378.00,244833.00,244933.00,672,324,6722,3244,1900,1980,1986,6,17,168,168,100,REPORTED_VALUE,Suomi,Varsinais-Suomi (V),Turku,COORDINATES,COORDINATES,COORDINATES,NA,FINLAND,TURKU,,TURKU-PORI,,,0,http://tun.fi/KE.67/1064684,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,NA,NA,NA,http://tun.fi/KE.67,NA,NA,NA,NA,,NA,NA,0,7961,76,217,24,-90,307,212,110,34,27,671,78,156,-48,162,143,38,193,51
23,http://tun.fi/KE.67/1072968#Unit,SAXRUB,NA,NA,NA,RELIABLE,COLLECTION_QUALITY_RATING,NA,NA,http://tun.fi/MX.32949,Saxicola rubetra,pensastasku,Whinchat,buskskvätta,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,NA,,JUVENILE,NA,TRUE,http://tun.fi/A.37BFE5EFB065DD2F829AF4F4FCC15E80,NA,,0,0,http://tun.fi/KE.67/1072968#Gathering,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/19/1986,6/19/1986,NA,NA,6/19/1986,,60.445745,60.446675,24.538665,24.540412,60.44621,24.539538,6706400,6706500,3364700,3364800,6703585.00,6703685.00,364585.00,364685.00,670,336,6706,3364,1900,1980,1986,6,19,170,170,100,REPORTED_VALUE,Suomi,Varsinais-Suomi (V),Vihti,COORDINATES,COORDINATES,COORDINATES,NA,FINLAND,VIHTI,,UUSIMAA,,,0,http://tun.fi/KE.67/1072968,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,NA,NA,NA,http://tun.fi/KE.67,NA,NA,NA,NA,,NA,NA,0,8135,72,209,23,-99,308,222,100,31,31,640,79,153,-56,129,139,-22,203,45
24,http://tun.fi/KE.67/1073320#Unit,SAXRUB,NA,NA,NA,RELIABLE,COLLECTION_QUALITY_RATING,NA,NA,http://tun.fi/MX.32949,Saxicola rubetra,pensastasku,Whinchat,buskskvätta,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,NA,,ADULT,NA,FALSE,http://tun.fi/A.5891DB19687D6D55680FE83C62E003E7,NA,,0,0,http://tun.fi/KE.67/1073320#Gathering,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/31/1985,7/31/1985,9,NA,1985-07-31 [9],,60.749228,60.75017,23.594266,23.596002,60.749699,23.595134,6742500,6742600,3314500,3314600,6739671.00,6739770.00,314405.00,314505.00,674,331,6742,3314,1900,1980,1985,7,31,212,212,100,REPORTED_VALUE,Suomi,Etelä-Häme (EH),Tammela,COORDINATES,COORDINATES,COORDINATES,NA,FINLAND,TAMMELA,,HÄME,,,0,http://tun.fi/KE.67/1073320,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,NA,NA,NA,http://tun.fi/KE.67,NA,NA,NA,NA,,NA,NA,0,8033,79,211,25,-103,314,217,88,27,34,598,79,149,-57,113,134,-23,206,43
25,http://tun.fi/KE.67/1073332#Unit,SAXRUB,NA,NA,NA,RELIABLE,COLLECTION_QUALITY_RATING,NA,NA,http://tun.fi/MX.32949,Saxicola rubetra,pensastasku,Whinchat,buskskvätta,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,NA,,JUVENILE,NA,TRUE,http://tun.fi/A.717EC5267E7D2341F8AA41625A90AF7F,NA,,0,0,http://tun.fi/KE.67/1073332#Gathering,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/30/1987,6/30/1987,NA,NA,6/30/1987,,60.78469,60.785619,24.663296,24.665065,60.785154,24.664181,6743900,6744000,3372900,3373000,6741070.00,6741170.00,372781.00,372881.00,674,337,6743,3372,1900,1980,1987,6,30,181,181,100,REPORTED_VALUE,Suomi,Etelä-Häme (EH),Janakkala,COORDINATES,COORDINATES,COORDINATES,NA,FINLAND,JANAKKALA,,HÄME,,,0,http://tun.fi/KE.67/1073332,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,NA,NA,NA,http://tun.fi/KE.67,NA,NA,NA,NA,,NA,NA,0,8344,75,212,23,-106,318,221,100,32,31,633,80,152,-62,127,137,-26,203,42
26,http://tun.fi/KE.67/1073338#Unit,SAXRUB,NA,NA,NA,RELIABLE,COLLECTION_QUALITY_RATING,NA,NA,http://tun.fi/MX.32949,Saxicola rubetra,pensastasku,Whinchat,buskskvätta,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,NA,,JUVENILE,NA,TRUE,http://tun.fi/A.769BD06FD043158561011175197C5BB5,NA,,0,0,http://tun.fi/KE.67/1073338#Gathering,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/25/1987,7/25/1987,NA,NA,7/25/1987,,60.778731,60.77966,24.682092,24.683861,60.779196,24.682977,6743200,6743300,3373900,3374000,6740371.00,6740470.00,373781.00,373881.00,674,337,6743,3373,1900,1980,1987,7,25,206,206,100,REPORTED_VALUE,Suomi,Etelä-Häme (EH),Janakkala,COORDINATES,COORDINATES,COORDINATES,NA,FINLAND,JANAKKALA,,HÄME,,,0,http://tun.fi/KE.67/1073338,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,NA,NA,NA,http://tun.fi/KE.67,NA,NA,NA,NA,,NA,NA,0,8321,75,211,23,-106,317,221,100,32,31,633,80,152,-62,127,137,-25,203,43
27,http://tun.fi/KE.67/1078432#Unit,SAXRUB,NA,NA,NA,RELIABLE,COLLECTION_QUALITY_RATING,NA,NA,http://tun.fi/MX.32949,Saxicola rubetra,pensastasku,Whinchat,buskskvätta,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,NA,MALE,ADULT,NA,FALSE,http://tun.fi/A.3823F4C59D18BC4E64C5FB052630349B,NA,,0,0,http://tun.fi/KE.67/1078432#Gathering,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/21/1986,7/21/1986,23,NA,1986-07-21 [23],,61.559913,61.560862,23.076214,23.077978,61.560388,23.077096,6834300,6834400,3291700,3291800,6831434.00,6831533.00,291614.00,291714.00,683,329,6834,3291,1900,1980,1986,7,21,202,202,100,REPORTED_VALUE,Suomi,Satakunta (St),Hämeenkyrö,COORDINATES,COORDINATES,COORDINATES,NA,FINLAND,HÄMEENKYRÖ,,TURKU-PORI,,,0,http://tun.fi/KE.67/1078432,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,NA,NA,NA,http://tun.fi/KE.67,NA,NA,NA,NA,,NA,NA,0,8499,83,209,25,-123,332,218,95,28,31,613,80,144,-75,118,129,-35,211,34
28,http://tun.fi/KE.67/1085105#Unit,SAXRUB,NA,NA,NA,RELIABLE,COLLECTION_QUALITY_RATING,NA,NA,http://tun.fi/MX.32949,Saxicola rubetra,pensastasku,Whinchat,buskskvätta,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,NA,,ADULT,NA,FALSE,http://tun.fi/A.7522562FA5A6177CB1B89BB17CDDABFB,NA,,0,0,http://tun.fi/KE.67/1085105#Gathering,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/8/1985,9/8/1985,11,NA,1985-09-08 [11],,60.212723,60.213647,24.991016,24.992764,60.213185,24.99189,6679600,6679700,3388800,3388900,6676796.00,6676896.00,388675.00,388775.00,667,338,6679,3388,1900,1980,1985,9,8,251,251,100,REPORTED_VALUE,Suomi,Uusimaa (U),Helsinki,COORDINATES,COORDINATES,COORDINATES,NA,FINLAND,HELSINKI,,UUSIMAA,,,0,http://tun.fi/KE.67/1085105,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,NA,NA,NA,http://tun.fi/KE.67,NA,NA,NA,NA,,NA,NA,0,8084,64,208,21,-89,297,221,103,33,31,646,78,158,-50,133,143,-17,196,51
29,http://tun.fi/KE.67/1086667#Unit,SAXRUB,NA,NA,NA,RELIABLE,COLLECTION_QUALITY_RATING,NA,NA,http://tun.fi/MX.32949,Saxicola rubetra,pensastasku,Whinchat,buskskvätta,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,NA,,ADULT,NA,FALSE,http://tun.fi/A.63F816AC69A9F58594065BAFD9F1664C,NA,,0,0,http://tun.fi/KE.67/1086667#Gathering,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/20/1986,7/20/1986,9,NA,1986-07-20 [9],,60.944784,60.945689,26.445215,26.447045,60.945237,26.44613,6759600,6759700,3470100,3470200,6756764.00,6756864.00,469942.00,470042.00,675,347,6759,3470,1900,1980,1986,7,20,201,201,100,REPORTED_VALUE,Suomi,Etelä-Häme (EH),Iitti,COORDINATES,COORDINATES,COORDINATES,NA,FINLAND,IITTI,,KYMI,,,0,http://tun.fi/KE.67/1086667,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,NA,NA,NA,http://tun.fi/KE.67,NA,NA,NA,NA,,NA,NA,0,8702,73,215,22,-111,326,217,101,31,30,627,81,156,-69,124,139,-26,196,42
30,http://tun.fi/KE.67/1088093#Unit,SAXRUB,NA,NA,NA,RELIABLE,COLLECTION_QUALITY_RATING,NA,NA,http://tun.fi/MX.32949,Saxicola rubetra,pensastasku,Whinchat,buskskvätta,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,NA,,ADULT,NA,FALSE,http://tun.fi/A.B57657A1663E65B4059C85AAE52605C5,NA,,0,0,http://tun.fi/KE.67/1088093#Gathering,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/11/1988,7/11/1988,NA,NA,7/11/1988,,61.459001,61.459938,24.02187,24.023657,61.459469,24.022763,6820400,6820500,3341400,3341500,6817539.00,6817639.00,341294.00,341394.00,682,334,6820,3341,1900,1980,1988,7,11,193,193,100,REPORTED_VALUE,Suomi,Etelä-Häme (EH),Kangasala,COORDINATES,COORDINATES,COORDINATES,NA,FINLAND,KANGASALA,,HÄME,,,0,http://tun.fi/KE.67/1088093,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,NA,NA,NA,http://tun.fi/KE.67,NA,NA,NA,NA,,NA,NA,0,8560,83,214,24,-120,334,212,90,28,32,587,78,149,-72,111,133,-32,202,37
31,http://tun.fi/KE.67/1088250#Unit,SAXRUB,NA,NA,NA,RELIABLE,COLLECTION_QUALITY_RATING,NA,NA,http://tun.fi/MX.32949,Saxicola rubetra,pensastasku,Whinchat,buskskvätta,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,NA,MALE,ADULT,NA,FALSE,http://tun.fi/A.B215235CE4183F6D6251301270BAB309,NA,,0,0,http://tun.fi/KE.67/1088250#Gathering,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/5/1985,9/5/1985,20,NA,1985-09-05 [20],,62.614418,62.615277,29.681299,29.683326,62.614847,29.682313,6948400,6948500,3637800,3637900,6945489.00,6945589.00,637574.00,637674.00,694,363,6948,3637,1900,1980,1985,9,5,248,248,100,REPORTED_VALUE,Suomi,Pohjois-Karjala (PK),Joensuu,COORDINATES,COORDINATES,COORDINATES,NA,FINLAND,JOENSUU,,KUOPIO,,,0,http://tun.fi/KE.67/1088250,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,NA,NA,NA,http://tun.fi/KE.67,NA,NA,NA,NA,,NA,NA,0,9478,78,213,21,-143,356,220,97,30,32,616,82,150,-97,115,132,-48,214,25
32,http://tun.fi/KE.67/1095165#Unit,SAXRUB,NA,NA,NA,RELIABLE,COLLECTION_QUALITY_RATING,NA,NA,http://tun.fi/MX.32949,Saxicola rubetra,pensastasku,Whinchat,buskskvätta,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,NA,MALE,ADULT,NA,FALSE,http://tun.fi/A.28754877BA9197B3013AB453FC653979,NA,,0,0,http://tun.fi/KE.67/1095165#Gathering,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/15/1986,5/15/1986,20,NA,1986-05-15 [20],,62.614418,62.615277,29.681299,29.683326,62.614847,29.682313,6948400,6948500,3637800,3637900,6945489.00,6945589.00,637574.00,637674.00,694,363,6948,3637,1900,1980,1986,5,15,135,135,100,REPORTED_VALUE,Suomi,Pohjois-Karjala (PK),Joensuu,COORDINATES,COORDINATES,COORDINATES,NA,FINLAND,JOENSUU,,KUOPIO,,,0,http://tun.fi/KE.67/1095165,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,NA,NA,NA,http://tun.fi/KE.67,NA,NA,NA,NA,,NA,NA,0,9478,78,213,21,-143,356,220,97,30,32,616,82,150,-97,115,132,-48,214,25
33,http://tun.fi/KE.67/1095909#Unit,SAXRUB,NA,NA,NA,RELIABLE,COLLECTION_QUALITY_RATING,NA,NA,http://tun.fi/MX.32949,Saxicola rubetra,pensastasku,Whinchat,buskskvätta,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,NA,MALE,ADULT,NA,TRUE,http://tun.fi/A.B8DB0257B1DE40FC22BEB042DE092D52,NA,,0,0,http://tun.fi/KE.67/1095909#Gathering,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/19/1986,6/19/1986,23,NA,1986-06-19 [23],,60.174975,60.175904,24.560766,24.5625,60.17544,24.561633,6676200,6676300,3364800,3364900,6673397.00,6673497.00,364685.00,364785.00,667,336,6676,3364,1900,1980,1986,6,19,170,170,100,REPORTED_VALUE,Suomi,Uusimaa (U),Kirkkonummi,COORDINATES,COORDINATES,COORDINATES,NA,FINLAND,KIRKKONUMMI,,UUSIMAA,,,0,http://tun.fi/KE.67/1095909,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,NA,NA,NA,http://tun.fi/KE.67,NA,NA,NA,NA,,NA,NA,0,8030,68,212,22,-89,301,220,98,30,31,636,78,158,-48,129,145,-16,199,51
34,http://tun.fi/KE.67/1096309#Unit,SAXRUB,NA,NA,NA,RELIABLE,COLLECTION_QUALITY_RATING,NA,NA,http://tun.fi/MX.32949,Saxicola rubetra,pensastasku,Whinchat,buskskvätta,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,NA,MALE,ADULT,NA,FALSE,http://tun.fi/A.5C4687C67A0A373111321CF1815C26B7,NA,,0,0,http://tun.fi/KE.67/1096309#Gathering,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/29/1986,8/29/1986,5,NA,1986-08-29 [5],,62.614418,62.615277,29.681299,29.683326,62.614847,29.682313,6948400,6948500,3637800,3637900,6945489.00,6945589.00,637574.00,637674.00,694,363,6948,3637,1900,1980,1986,8,29,241,241,100,REPORTED_VALUE,Suomi,Pohjois-Karjala (PK),Joensuu,COORDINATES,COORDINATES,COORDINATES,NA,FINLAND,JOENSUU,,KUOPIO,,,0,http://tun.fi/KE.67/1096309,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,NA,NA,NA,http://tun.fi/KE.67,NA,NA,NA,NA,,NA,NA,0,9478,78,213,21,-143,356,220,97,30,32,616,82,150,-97,115,132,-48,214,25
35,http://tun.fi/KE.67/1101399#Unit,SAXRUB,NA,NA,NA,RELIABLE,COLLECTION_QUALITY_RATING,NA,NA,http://tun.fi/MX.32949,Saxicola rubetra,pensastasku,Whinchat,buskskvätta,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,NA,MALE,ADULT,NA,FALSE,http://tun.fi/A.59E092D39B30ECE56D416AF49BD4BB7A,NA,,0,0,http://tun.fi/KE.67/1101399#Gathering,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/15/1986,8/15/1986,7,NA,1986-08-15 [7],,60.197432,60.198358,24.818818,24.82056,60.197895,24.819689,6678200,6678300,3379200,3379300,6675397.00,6675497.00,379079.00,379179.00,667,337,6678,3379,1900,1980,1986,8,15,227,227,100,REPORTED_VALUE,Suomi,Uusimaa (U),Espoo,COORDINATES,COORDINATES,COORDINATES,NA,FINLAND,ESPOO,,UUSIMAA,,,0,http://tun.fi/KE.67/1101399,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,NA,NA,NA,http://tun.fi/KE.67,NA,NA,NA,NA,,NA,NA,0,8039,65,211,21,-87,298,220,102,32,31,643,78,159,-47,133,145,-16,197,52
36,http://tun.fi/KE.67/1103945#Unit,SAXRUB,NA,NA,NA,RELIABLE,COLLECTION_QUALITY_RATING,NA,NA,http://tun.fi/MX.32949,Saxicola rubetra,pensastasku,Whinchat,buskskvätta,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,NA,MALE,ADULT,NA,FALSE,http://tun.fi/A.39CA29BD16E80F8E2930E20C8EBC4A0A,NA,,0,0,http://tun.fi/KE.67/1103945#Gathering,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/18/1986,5/18/1986,15,NA,1986-05-18 [15],,61.310713,61.31158,29.124815,29.12674,61.311146,29.125778,6802100,6802200,3614000,3614100,6799248.00,6799348.00,613784.00,613884.00,680,361,6802,3614,1900,1980,1986,5,18,138,138,100,REPORTED_VALUE,Suomi,Etelä-Savo (ES),Rautjärvi,COORDINATES,COORDINATES,COORDINATES,NA,FINLAND,RAUTJÄRVI,,KYMI,,,0,http://tun.fi/KE.67/1103945,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,NA,NA,NA,http://tun.fi/KE.67,NA,NA,NA,NA,,NA,NA,0,9052,73,215,21,-120,335,228,110,34,29,673,84,155,-79,138,138,-34,210,36
37,http://tun.fi/KE.67/1104417#Unit,SAXRUB,NA,NA,NA,RELIABLE,COLLECTION_QUALITY_RATING,NA,NA,http://tun.fi/MX.32949,Saxicola rubetra,pensastasku,Whinchat,buskskvätta,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,NA,,JUVENILE,NA,TRUE,http://tun.fi/A.ED9BCAEFA099F4FE80EF95972AE41C8F,NA,,0,0,http://tun.fi/KE.67/1104417#Gathering,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/20/1987,6/20/1987,NA,NA,6/20/1987,,63.060641,63.06161,21.541635,21.543436,63.061126,21.542535,7007000,7007100,3224400,3224500,7004064.00,7004164.00,224340.00,224440.00,700,322,7007,3224,1900,1980,1987,6,20,171,171,100,REPORTED_VALUE,Suomi,Etelä-Pohjanmaa (EP),Vaasa,COORDINATES,COORDINATES,COORDINATES,NA,FINLAND,VAASA,,VAASA,,,0,http://tun.fi/KE.67/1104417,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,NA,NA,NA,http://tun.fi/KE.67,NA,NA,NA,NA,,NA,NA,0,8294,80,206,24,-118,324,192,80,25,33,530,70,146,-68,103,132,-33,169,36
38,http://tun.fi/KE.67/1104422#Unit,SAXRUB,NA,NA,NA,RELIABLE,COLLECTION_QUALITY_RATING,NA,NA,http://tun.fi/MX.32949,Saxicola rubetra,pensastasku,Whinchat,buskskvätta,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,NA,,JUVENILE,NA,TRUE,http://tun.fi/A.EA69385BF58F302BDC1F45D26964EFEA,NA,,0,0,http://tun.fi/KE.67/1104422#Gathering,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/3/1987,7/3/1987,NA,NA,7/3/1987,,63.011216,63.012185,21.54298,21.544778,63.011701,21.543879,7001500,7001600,3224000,3224100,6998566.00,6998666.00,223940.00,224040.00,700,322,7001,3224,1900,1980,1987,7,3,184,184,100,REPORTED_VALUE,Suomi,Etelä-Pohjanmaa (EP),Vaasa,COORDINATES,COORDINATES,COORDINATES,NA,FINLAND,VAASA,,VAASA,,,0,http://tun.fi/KE.67/1104422,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,NA,NA,NA,http://tun.fi/KE.67,NA,NA,NA,NA,,NA,NA,0,8293,80,207,24,-118,325,192,81,25,32,532,70,146,-67,103,132,-33,169,36
39,http://tun.fi/KE.67/1106805#Unit,SAXRUB,NA,NA,NA,RELIABLE,COLLECTION_QUALITY_RATING,NA,NA,http://tun.fi/MX.32949,Saxicola rubetra,pensastasku,Whinchat,buskskvätta,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,NA,MALE,ADULT,NA,TRUE,http://tun.fi/A.7FE4B30E657E6573F7BFA9572FFD0AE6,NA,,0,0,http://tun.fi/KE.67/1106805#Gathering,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/8/1987,6/8/1987,10,NA,1987-06-08 [10],,61.072491,61.073416,24.912664,24.914456,61.072953,24.91356,6775500,6775600,3387500,3387600,6772658.00,6772758.00,387375.00,387475.00,677,338,6775,3387,1900,1980,1987,6,8,159,159,100,REPORTED_VALUE,Suomi,Etelä-Häme (EH),Hämeenlinna,COORDINATES,COORDINATES,COORDINATES,NA,FINLAND,LAMMI,,HÄME,,,0,http://tun.fi/KE.67/1106805,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,NA,NA,NA,http://tun.fi/KE.67,NA,NA,NA,NA,,NA,NA,0,8457,77,210,23,-114,324,224,103,33,30,642,82,149,-69,129,133,-30,208,38
40,http://tun.fi/KE.67/1106809#Unit,SAXRUB,NA,NA,NA,RELIABLE,COLLECTION_QUALITY_RATING,NA,NA,http://tun.fi/MX.32949,Saxicola rubetra,pensastasku,Whinchat,buskskvätta,NA,1,NA,1,HUMAN_OBSERVATION_UNSPECIFIED,HUMAN_OBSERVATION_HANDLED,FALSE,NA,,JUVENILE,NA,TRUE,http://tun.fi/A.F93041A874DAAFFC0545EFAAAE16C549,NA,,0,0,http://tun.fi/KE.67/1106809#Gathering,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/13/1987,7/13/1987,NA,NA,7/13/1987,,61.050269,61.051193,25.047449,25.049244,61.050731,25.048347,6772800,6772900,3394700,3394800,6769959.00,6770059.00,394572.00,394672.00,677,339,6772,3394,1900,1980,1987,7,13,194,194,100,REPORTED_VALUE,Suomi,Etelä-Häme (EH),Hämeenlinna,COORDINATES,COORDINATES,COORDINATES,NA,FINLAND,LAMMI,,HÄME,,,0,http://tun.fi/KE.67/1106809,PUBLIC,NONE,CUSTOM,FALSE,http://tun.fi/HR.48,4,NA,NA,NA,http://tun.fi/KE.67,NA,NA,NA,NA,,NA,NA,0,8509,75,209,23,-115,324,227,105,33,30,651,83,149,-71,131,132,-32,210,37
