index;X;Y;Unit.UnitI;Unit.Taxon;Unit.Quali;Unit.Qua_1;Unit.Qua_2;Unit.Qua_3;Unit.Qua_4;Unit.Qua_5;Unit.Repor;Taxon.ID;Taxon.Scie;Taxon.Finn;Taxon.Engl;Taxon.Swed;Unit.NameA;Unit.Abund;Unit.Inter;Unit.Int_1;Unit.Recor;Unit.Detai;Unit.TypeS;Unit.Det;Unit.Sex;Unit.LifeS;Unit.Nativ;Unit.Breed;Unit.Indiv;Unit.Invas;Unit.Notes;Unit.Annot;Unit.Media;Gathering.;Gatherin_1;Gatherin_2;Gatherin_3;Gatherin_4;Gatherin_5;Gatherin_6;Gatherin_7;Gatherin_8;Gatherin_9;Gatherin10;Gatherin11;Gatherin12;Gatherin13;Gatherin14;Gatherin15;Gatherin16;Gatherin17;Gatherin18;Gatherin19;Gatherin20;Gatherin21;Gatherin22;Gatherin23;Gatherin24;Gatherin25;Gatherin26;Gatherin27;Gatherin28;Gatherin29;Gatherin30;Gatherin31;Gatherin32;Gatherin33;Gatherin34;Gatherin35;Gatherin36;Gatherin37;Gatherin38;Gatherin39;Gatherin40;Gatherin41;Gatherin42;Gatherin43;Gatherin44;Gatherin45;Gatherin46;Gatherin47;Gatherin48;Gatherin49;Gatherin50;Gatherin51;Gatherin52;Gatherin53;Gatherin54;Gatherin55;Gatherin56;Document.D;Document_1;Document_2;Document_3;Document.P;Document.C;Document.Q;Document_4;Document_5;Document_6;Document.S;Document.N;Document.K;Document.F;Document.L;Document_7;Document.M;Document_8;Document_9;B7.tif;B14.tif;B1.tif;B12.tif;B15.tif;B6.tif;B9.tif;B11.tif;B2.tif;B5.tif;B16.tif;B8.tif;B3.tif;B10.tif;B17.tif;B4.tif;B19.tif;B18.tif;B13.tif
3581;22.417848;60.443095;http://tun.fi/KE.423/3251-2631-8090-9057#Unit;Cerastis rubricosa;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.63126;Cerastis rubricosa;sinikevätyökkönen;NA;NA;NA;3;3;NA;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Anssi Teräs;NA;ADULT;NA;NA;NA;NA;lab. määritys;0;0;http://tun.fi/KE.423/3251-2631-8090-9057#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.5.2011;3.5.2011;NA;NA;3.5.2011;Anssi Teräs;60.442616;60.443573;22.417005;22.41869;60.443095;22.417848;6712300;6712400;3248000;3248100;6709482;6709582;247932;248032;671;324;6712;3248;2000;2010;2011;5;3;123;123;100;REPORTED_VALUE;Suomi;Varsinais-Suomi (V);Kaarina;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Kaarina;Ab;NA;Littoinen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3582;25.032481;63.633662;http://tun.fi/KE.423/3256-7331-5526-7359#Unit;Cerastis rubricosa;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.63126;Cerastis rubricosa;sinikevätyökkönen;NA;NA;NA;2;2;NA;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Matti Ahola;NA;ADULT;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/3256-7331-5526-7359#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.5.2014;9.5.2014;NA;NA;2014-05-01 - 2014-05-09;Matti Ahola;63.6332;63.634125;25.031504;25.033458;63.633662;25.032481;7060600;7060700;3402600;3402700;7057643;7057743;402468;402568;706;340;7060;3402;2000;2010;2014;5;NA;121;129;100;REPORTED_VALUE;Suomi;Keski-Pohjanmaa (KP);Reisjärvi;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Reisjärvi;Om;NA;Leväsaari;;0;http://tun.fi/KE.423/3256-7331-5526-7359;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;1.1.2015;1.1.2015;;0;344;27;21;551;33;-140;-48;-91;83;204;203;122;24;138;85;8860;103;196;77
3583;22.118033;61.151764;http://tun.fi/KE.423/3261-7712-2520-8817#Unit;Cerastis rubricosa;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.63126;Cerastis rubricosa;sinikevätyökkönen;NA;NA;NA;14;14;NA;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Janne Liikanen;NA;ADULT;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/3261-7712-2520-8817#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;15.4.2014;28.4.2014;NA;NA;2014-04-15 - 2014-04-28;Janne Liikanen;61.151283;61.152244;22.117177;22.118889;61.151764;22.118033;6792300;6792400;3237400;3237500;6789450;6789550;237336;237435;679;323;6792;3237;2000;2010;2014;4;NA;105;118;100;REPORTED_VALUE;Suomi;Satakunta (St);Eura;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Eura;St;NA;Kuurnamäki;;0;http://tun.fi/KE.423/3261-7712-2520-8817;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;12.5.2014;12.5.2014;;0;314;34;44;633;28;-102;-21;-56;79;212;213;136;25;151;105;8048;139;194;78
3584;22.118033;61.151764;http://tun.fi/KE.423/9488-0285-5836-5072#Unit;Cerastis rubricosa;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.63126;Cerastis rubricosa;sinikevätyökkönen;NA;NA;NA;3;3;NA;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Janne Liikanen;NA;ADULT;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/9488-0285-5836-5072#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;6.5.2016;29.5.2016;NA;NA;2016-05-06 - 2016-05-29;Janne Liikanen;61.151283;61.152244;22.117177;22.118889;61.151764;22.118033;6792300;6792400;3237400;3237500;6789450;6789550;237336;237435;679;323;6792;3237;2000;2010;2016;5;NA;127;150;100;REPORTED_VALUE;Suomi;Satakunta (St);Eura;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Eura;St;NA;Kuurnamäki;;0;http://tun.fi/KE.423/9488-0285-5836-5072;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;6.6.2016;6.6.2016;;0;314;34;44;633;28;-102;-21;-56;79;212;213;136;25;151;105;8048;139;194;78
3585;25.698147;61.118202;http://tun.fi/KE.423/3262-9051-8144-2665#Unit;Cerastis rubricosa;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.63126;Cerastis rubricosa;sinikevätyökkönen;NA;NA;NA;1;1;NA;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Olavi Blomster;NA;ADULT;NA;NA;NA;NA;lab. määritys;0;0;http://tun.fi/KE.423/3262-9051-8144-2665#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;23.5.2007;23.5.2007;NA;NA;23.5.2007;Olavi Blomster;61.118156;61.118248;25.698056;25.698238;61.118202;25.698147;6779490;6779500;3429990;3430000;6776646;6776656;429848;429858;677;342;6779;3429;2000;2000;2007;5;23;143;143;10;REPORTED_VALUE;Suomi;Etelä-Häme (EH);Asikkala;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Asikkala;Ta;NA;Vesivehmaa VP1 125W Hg;;0;http://tun.fi/KE.423/3262-9051-8144-2665;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;26.5.2007;22.11.2009;;0;326;33;38;649;29;-115;-30;-72;75;211;224;135;23;151;105;8623;131;207;83
3586;24.642488;60.805425;http://tun.fi/KE.423/9496-8014-2639-4156#Unit;Cerastis rubricosa;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.63126;Cerastis rubricosa;sinikevätyökkönen;NA;NA;NA;1;1;NA;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;J. Tyllinen;NA;ADULT;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/9496-8014-2639-4156#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;22.5.2003;23.5.2003;NA;NA;2003-05-22 - 2003-05-23;J. Tyllinen;60.804961;60.80589;24.641603;24.643372;60.805425;24.642488;6746200;6746300;3371800;3371900;6743369;6743469;371682;371782;674;337;6746;3371;2000;2000;2003;5;NA;142;143;100;REPORTED_VALUE;Suomi;Etelä-Häme (EH);Janakkala;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Janakkala;Ta;NA;;;0;http://tun.fi/KE.423/9496-8014-2639-4156;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;25.10.2003;15.2.2013;;0;320;32;42;632;31;-108;-26;-63;76;212;222;136;23;151;100;8319;126;204;80
3587;21.653707;61.55154;http://tun.fi/KE.423/3268-0957-1707-3255#Unit;Cerastis rubricosa;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.63126;Cerastis rubricosa;sinikevätyökkönen;NA;NA;NA;1;1;NA;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Jusa Saralehto;NA;;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/3268-0957-1707-3255#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;5.5.2012;8.5.2012;NA;NA;2012-05-05 - 2012-05-08;Jusa Saralehto;61.551056;61.552023;21.652848;21.654566;61.55154;21.653707;6838700;6838800;3216100;3216200;6835831;6835931;216044;216144;683;321;6838;3216;2000;2010;2012;5;NA;126;129;100;REPORTED_VALUE;Suomi;Satakunta (St);Pori;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Pori;St;NA;Kyläsaari;;0;http://tun.fi/KE.423/3268-0957-1707-3255;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;9.5.2012;9.5.2012;;0;314;31;42;601;29;-104;-23;-58;79;210;207;135;25;148;98;8045;127;185;76
3588;29.640933;62.316718;http://tun.fi/KE.423/3279-9047-2773-3473#Unit;Cerastis rubricosa;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.63126;Cerastis rubricosa;sinikevätyökkönen;NA;NA;NA;1;1;NA;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Tatu Sallinen;NA;ADULT;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/3279-9047-2773-3473#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;23.5.2014;23.5.2014;NA;NA;23.5.2014;Tatu Sallinen;62.316675;62.316761;29.640833;29.641033;62.316718;29.640933;6915150;6915160;3637080;3637090;6912252;6912262;636854;636864;691;363;6915;3637;2000;2010;2014;5;23;143;143;10;REPORTED_VALUE;Suomi;Pohjois-Karjala (PK);Rääkkylä;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Rääkkylä;Kb;NA;Saviniemi;;0;http://tun.fi/KE.423/3279-9047-2773-3473;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;1.6.2014;1.6.2014;;0;352;31;26;626;31;-140;-47;-94;77;212;221;132;21;149;99;9359;120;213;82
3589;24.388585;61.079085;http://tun.fi/KE.423/9498-0265-9373-6266#Unit;Cerastis rubricosa;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.63126;Cerastis rubricosa;sinikevätyökkönen;NA;NA;NA;6;6;NA;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Olavi Blomster;NA;ADULT;NA;NA;NA;NA;lab. määritys;0;0;http://tun.fi/KE.423/9498-0265-9373-6266#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;7.5.1984;7.5.1984;NA;NA;7.5.1984;Olavi Blomster;61.078619;61.079551;24.387696;24.389473;61.079085;24.388585;6777200;6777300;3359200;3359300;6774357;6774457;359087;359187;677;335;6777;3359;1900;1980;1984;5;7;128;128;100;REPORTED_VALUE;Suomi;Etelä-Häme (EH);Hattula;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Hattula;Ta;NA;Rahkoila VP 1;;0;http://tun.fi/KE.423/9498-0265-9373-6266;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;8.12.2006;8.12.2006;;0;330;30;40;611;32;-115;-28;-67;82;215;217;135;24;150;95;8443;119;203;79
3590;21.653707;61.55154;http://tun.fi/KE.423/9499-0135-8304-2756#Unit;Cerastis rubricosa;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.63126;Cerastis rubricosa;sinikevätyökkönen;NA;NA;NA;1;1;NA;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Jusa Saralehto;NA;;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/9499-0135-8304-2756#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;12.5.2012;21.5.2012;NA;NA;2012-05-12 - 2012-05-21;Jusa Saralehto;61.551056;61.552023;21.652848;21.654566;61.55154;21.653707;6838700;6838800;3216100;3216200;6835831;6835931;216044;216144;683;321;6838;3216;2000;2010;2012;5;NA;133;142;100;REPORTED_VALUE;Suomi;Satakunta (St);Pori;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Pori;St;NA;Kyläsaari;;0;http://tun.fi/KE.423/9499-0135-8304-2756;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;22.5.2012;22.5.2012;;0;314;31;42;601;29;-104;-23;-58;79;210;207;135;25;148;98;8045;127;185;76
3592;29.423135;62.495693;http://tun.fi/KE.423/9522-3725-1076-4734#Unit;Cerastis rubricosa;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.63126;Cerastis rubricosa;sinikevätyökkönen;NA;NA;NA;4;4;NA;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Jukka Kettunen;NA;ADULT;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/9522-3725-1076-4734#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;14.5.2011;16.5.2011;NA;NA;2011-05-14 - 2011-05-16;Jukka Kettunen;62.495261;62.496124;29.422129;29.42414;62.495693;29.423135;6934600;6934700;3625000;3625100;6931695;6931795;624779;624879;693;362;6934;3625;2000;2010;2011;5;NA;134;136;100;REPORTED_VALUE;Suomi;Pohjois-Karjala (PK);Liperi;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Liperi;Kb;NA;Topronniemi;;0;http://tun.fi/KE.423/9522-3725-1076-4734;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;17.5.2011;17.5.2011;;0;352;31;27;621;31;-138;-45;-93;77;214;220;133;21;151;99;9411;118;213;82
3593;24.388585;61.079085;http://tun.fi/KE.423/3283-3213-1676-6520#Unit;Cerastis rubricosa;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.63126;Cerastis rubricosa;sinikevätyökkönen;NA;NA;NA;1;1;NA;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;;NA;ADULT;NA;NA;NA;NA;lab. määritys;0;0;http://tun.fi/KE.423/3283-3213-1676-6520#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;16.5.1982;17.5.1982;NA;NA;1982-05-16 - 1982-05-17;Olavi Blomster;61.078619;61.079551;24.387696;24.389473;61.079085;24.388585;6777200;6777300;3359200;3359300;6774357;6774457;359087;359187;677;335;6777;3359;1900;1980;1982;5;NA;136;137;100;REPORTED_VALUE;Suomi;Etelä-Häme (EH);Hattula;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Hattula;Ta;NA;;;0;http://tun.fi/KE.423/3283-3213-1676-6520;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;26.3.2009;26.3.2009;;0;330;30;40;611;32;-115;-28;-67;82;215;217;135;24;150;95;8443;119;203;79
3594;25.457245;61.05692;http://tun.fi/KE.423/9535-0813-0646-5214#Unit;Cerastis rubricosa;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.63126;Cerastis rubricosa;sinikevätyökkönen;NA;NA;NA;1;1;NA;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Olavi Blomster;NA;ADULT;NA;NA;NA;NA;lab. määritys;0;0;http://tun.fi/KE.423/9535-0813-0646-5214#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;28.4.1987;28.4.1987;NA;NA;28.4.1987;Olavi Blomster;61.056461;61.057379;25.456342;25.458149;61.05692;25.457245;6772900;6773000;3416800;3416900;6770059;6770159;416664;416764;677;341;6772;3416;1900;1980;1987;4;28;118;118;100;REPORTED_VALUE;Suomi;Etelä-Häme (EH);Hollola;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Hollola;Ta;NA;Pyhäniemi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3595;23.866402;61.315856;http://tun.fi/KE.423/3324-3451-9911-8457#Unit;Cerastis rubricosa;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.63126;Cerastis rubricosa;sinikevätyökkönen;NA;NA;NA;1;1;NA;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Janne Liikanen;NA;ADULT;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/3324-3451-9911-8457#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;15.6.2015;22.6.2015;NA;NA;2015-06-15 - 2015-06-22;Janne Liikanen;61.315387;61.316326;23.865515;23.86729;61.315856;23.866402;6804800;6804900;3332300;3332400;6801946;6802046;332197;332297;680;333;6804;3332;2000;2010;2015;6;NA;166;173;100;REPORTED_VALUE;Suomi;Etelä-Häme (EH);Lempäälä;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Lempäälä;Ta;NA;Lastustenkulma;;0;http://tun.fi/KE.423/3324-3451-9911-8457;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;20.8.2015;20.8.2015;;0;332;27;37;586;33;-119;-31;-71;82;213;213;133;24;149;88;8507;109;204;78
3596;21.653707;61.55154;http://tun.fi/KE.423/3324-7358-7722-4132#Unit;Cerastis rubricosa;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.63126;Cerastis rubricosa;sinikevätyökkönen;NA;NA;NA;4;4;NA;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;;NA;;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/3324-7358-7722-4132#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.5.2006;9.5.2006;NA;NA;2006-05-02 - 2006-05-09;Jusa Saralehto;61.551056;61.552023;21.652848;21.654566;61.55154;21.653707;6838700;6838800;3216100;3216200;6835831;6835931;216044;216144;683;321;6838;3216;2000;2000;2006;5;NA;122;129;100;REPORTED_VALUE;Suomi;Satakunta (St);Pori;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Pori;St;NA;Kyläsaari;;0;http://tun.fi/KE.423/3324-7358-7722-4132;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;3.4.2007;16.11.2007;;0;314;31;42;601;29;-104;-23;-58;79;210;207;135;25;148;98;8045;127;185;76
3597;29.757832;62.273102;http://tun.fi/KE.423/9547-9251-9758-8924#Unit;Cerastis rubricosa;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.63126;Cerastis rubricosa;sinikevätyökkönen;NA;NA;NA;1;1;NA;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Tatu Sallinen;NA;ADULT;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/9547-9251-9758-8924#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;10.5.2015;10.5.2015;NA;NA;10.5.2015;Tatu Sallinen;62.272673;62.273531;29.75683;29.758835;62.273102;29.757832;6910500;6910600;3643300;3643400;6907604;6907704;643072;643172;691;364;6910;3643;2000;2010;2015;5;10;130;130;100;REPORTED_VALUE;Suomi;Pohjois-Karjala (PK);Rääkkylä;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Rääkkylä;Kb;NA;Rasivaara;;0;http://tun.fi/KE.423/9547-9251-9758-8924;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;23.5.2015;23.5.2015;;0;351;31;24;636;30;-141;-49;-96;77;210;223;130;21;148;101;9381;122;215;83
3598;21.519644;61.232245;http://tun.fi/KE.423/3343-3215-2638-1617#Unit;Cerastis rubricosa;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.63126;Cerastis rubricosa;sinikevätyökkönen;NA;NA;NA;2;2;NA;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Juhani Itämies;NA;ADULT;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/3343-3215-2638-1617#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;29.4.2010;29.4.2010;NA;NA;29.4.2010;Juhani Itämies;61.231761;61.232729;21.518795;21.520492;61.232245;21.519644;6803800;6803900;3206000;3206100;6800945;6801045;205948;206048;680;320;6803;3206;2000;2010;2010;4;29;119;119;100;REPORTED_VALUE;Suomi;Satakunta (St);Eurajoki;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Eurajoki;St;NA;Olkiluoto;;0;http://tun.fi/KE.423/3343-3215-2638-1617;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;19.11.2015;19.11.2015;;0;308;33;45;607;29;-98;-20;-53;77;210;204;137;25;150;100;7931;134;181;75
3600;29.640333;62.317583;http://tun.fi/KE.423/3351-7269-5889-2705#Unit;Cerastis rubricosa;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.63126;Cerastis rubricosa;sinikevätyökkönen;NA;NA;NA;2;2;NA;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Tatu Sallinen;NA;ADULT;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/3351-7269-5889-2705#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;9.5.2011;9.5.2011;NA;NA;9.5.2011;Tatu Sallinen;62.317153;62.318012;29.639331;29.641336;62.317583;29.640333;6915200;6915300;3637000;3637100;6912302;6912402;636774;636874;691;363;6915;3637;2000;2010;2011;5;9;129;129;100;REPORTED_VALUE;Suomi;Pohjois-Karjala (PK);Rääkkylä;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Rääkkylä;Kb;NA;Saviniemi;;0;http://tun.fi/KE.423/3351-7269-5889-2705;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;14.5.2011;17.4.2014;;0;352;31;26;626;31;-140;-47;-94;77;212;221;132;21;149;99;9359;120;213;82
3601;24.912839;63.614026;http://tun.fi/KE.423/9574-6334-8361-5792#Unit;Cerastis rubricosa;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.63126;Cerastis rubricosa;sinikevätyökkönen;NA;NA;NA;1;1;NA;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Matti Ahola;NA;ADULT;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/9574-6334-8361-5792#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;9.5.2016;15.5.2016;NA;NA;2016-05-09 - 2016-05-15;Matti Ahola;63.613563;63.614489;24.911865;24.913814;63.614026;24.912839;7058600;7058700;3396600;3396700;7055644;7055744;396470;396570;705;339;7058;3396;2000;2010;2016;5;NA;130;136;100;REPORTED_VALUE;Suomi;Keski-Pohjanmaa (KP);Reisjärvi;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Reisjärvi;Om;NA;Viljamäki;;0;http://tun.fi/KE.423/9574-6334-8361-5792;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;13.11.2016;13.11.2016;;0;345;27;22;549;33;-140;-48;-90;83;205;201;123;24;140;85;8865;103;194;76
3602;29.642181;62.316649;http://tun.fi/KE.423/3375-8509-0661-0666#Unit;Cerastis rubricosa;NA;NA;NA;NEUTRAL;;NA;;http://tun.fi/MX.63126;Cerastis rubricosa;sinikevätyökkönen;NA;NA;NA;9;9;NA;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Tatu Sallinen;NA;ADULT;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/3375-8509-0661-0666#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;5.5.2011;5.5.2011;NA;NA;5.5.2011;Tatu Sallinen;62.31622;62.317079;29.641179;29.643184;62.316649;29.642181;6915100;6915200;3637100;3637200;6912202;6912302;636874;636974;691;363;6915;3637;2000;2010;2011;5;5;125;125;100;REPORTED_VALUE;Suomi;Pohjois-Karjala (PK);Rääkkylä;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Rääkkylä;Kb;NA;Saviniemi;;0;http://tun.fi/KE.423/3375-8509-0661-0666;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;;NA;NA;7.5.2011;17.4.2014;;0;352;31;26;626;31;-140;-47;-94;77;212;221;132;21;149;99;9359;120;213;82
